"","reef.date","date","reef","ColumnID","sp.gen","tl"
"519","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"520","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"521","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"522","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"523","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"524","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"525","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"526","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"527","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"528","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"529","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"530","H3_6/22/18","6/22/18","H3","Holocentridaespsp","Myripristis jacobus",8
"531","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"532","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"533","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"534","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"535","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"536","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"537","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"538","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"539","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"540","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"541","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"542","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"543","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"544","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"545","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"546","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"547","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"548","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"549","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"550","H3_6/22/18","6/22/18","H3","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"551","H3_6/22/18","6/22/18","H3","MuraenidaeGymnothoraxsp","Gymnothorax vicinus",40
"552","H3_6/22/18","6/22/18","H3","MuraenidaeGymnothoraxsp","Gymnothorax vicinus",40
"553","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"554","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"555","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"556","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"557","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"558","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"559","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"560","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"561","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"562","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"563","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"564","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"565","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"566","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"567","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",12
"568","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"569","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"570","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"571","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"572","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"573","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"574","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"575","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"576","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"577","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"578","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"579","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"580","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"581","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"582","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"583","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"584","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"585","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"586","H3_6/22/18","6/22/18","H3","ScaridaeScarussp","Scarus iserti",8
"587","H3_6/22/18","6/22/18","H3","ScaridaeSparisomasp","Sparisoma viride",14
"588","H3_6/22/18","6/22/18","H3","ScaridaeSparisomasp","Sparisoma viride",10
"589","H3_6/22/18","6/22/18","H3","ScaridaeSparisomasp","Sparisoma viride",10
"590","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"591","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"592","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"593","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"594","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"595","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"596","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"597","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"598","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"599","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"600","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"601","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"602","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"603","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"604","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"605","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"606","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"607","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"608","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"609","H3_6/22/18","6/22/18","H3","Scaridaespsp","Nicholsina usta",8
"610","H3_6/22/18","6/22/18","H3","ScorpaenidaePteroisvolitans","Pterois volitans",15
"611","H3_6/22/18","6/22/18","H3","TetraodontidaeCanthigasterrostrata","Canthigaster rostrata",6
"612","H5_6/17/18","6/17/18","H5","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",8
"613","H5_6/17/18","6/17/18","H5","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",8
"614","H5_6/17/18","6/17/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",14
"615","H5_6/17/18","6/17/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",14
"616","H5_6/17/18","6/17/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",12
"617","H5_6/17/18","6/17/18","H5","ChaetodontidaeChaetodoncapistratus","Chaetodon capistratus",12
"618","H5_6/17/18","6/17/18","H5","ChaetodontidaeChaetodoncapistratus","Chaetodon capistratus",3
"619","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"620","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"621","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"622","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"623","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"624","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"625","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"626","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"627","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"628","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"629","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",14
"630","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"631","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"632","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"633","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"634","H5_6/17/18","6/17/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"635","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"636","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"637","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"638","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"639","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"640","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"641","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"642","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"643","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"644","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",12
"645","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"646","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"647","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"648","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"649","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"650","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"651","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"652","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"653","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"654","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"655","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",8
"656","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"657","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"658","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"659","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"660","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"661","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"662","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"663","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"664","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"665","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"666","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",15
"667","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",15
"668","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",15
"669","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",15
"670","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"671","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"672","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"673","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"674","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"675","H5_6/17/18","6/17/18","H5","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",11
"676","H5_6/17/18","6/17/18","H5","LutjanidaeLutjanusapodus","Lutjanus apodus",14
"677","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"678","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"679","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"680","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"681","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"682","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"683","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"684","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"685","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"686","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"687","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"688","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"689","H5_6/17/18","6/17/18","H5","Serranidaespsp","Hypoplectrus nigricans",8
"690","H5_6/17/18","6/17/18","H5","Serranidaespsp","Hypoplectrus nigricans",8
"691","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",8
"692","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",6
"693","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthurussp","Acanthurus bahianus",12
"694","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthurussp","Acanthurus bahianus",12
"695","H2_6/22/18","6/22/18","H2","ChaetodontidaeChaetodoncapistratus","Chaetodon capistratus",8
"696","H2_6/22/18","6/22/18","H2","ChaetodontidaeChaetodoncapistratus","Chaetodon capistratus",8
"697","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"698","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"699","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"700","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"701","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"702","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"703","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"704","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"705","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"706","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"707","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"708","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"709","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"710","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"711","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"712","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"713","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"714","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"715","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"716","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"717","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"718","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"719","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"720","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"721","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"722","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"723","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"724","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"725","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"726","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"727","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"728","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"729","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"730","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"731","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"732","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"733","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"734","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"735","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"736","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"737","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"738","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"739","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"740","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"741","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"742","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"743","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"744","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"745","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"746","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"747","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"748","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"749","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"750","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"751","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"752","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"753","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"754","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"755","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"756","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"757","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"758","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"759","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"760","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"761","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"762","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"763","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"764","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"765","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"766","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"767","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"768","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"769","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"770","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"771","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"772","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"773","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"774","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"775","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"776","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"777","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"778","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"779","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"780","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"781","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"782","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"783","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"784","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"785","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"786","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"787","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"788","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"789","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"790","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"791","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"792","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"793","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"794","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"795","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"796","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"797","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"798","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"799","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"800","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"801","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"802","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"803","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"804","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"805","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"806","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"807","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"808","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"809","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"810","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"811","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"812","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
