"","date","reef","ColumnID","sp.gen","tl"
"882","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"883","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"884","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"885","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"886","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"887","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"888","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"889","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"890","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"891","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"892","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"893","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"894","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"895","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"896","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"897","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"898","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"899","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"900","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"901","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"902","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"903","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"904","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"905","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"906","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"907","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"908","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"909","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"910","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"911","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"912","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"913","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"914","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"915","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"916","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"917","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"918","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"919","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"920","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"921","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"922","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"923","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"924","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"925","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",16
"926","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",16
"927","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"928","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"929","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"930","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"931","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"932","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"933","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"934","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"935","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"936","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"937","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"938","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"939","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"940","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"941","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"942","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"943","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"944","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"945","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"946","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"947","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"948","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"949","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"950","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"951","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"952","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"953","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"954","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"955","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"956","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"957","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"958","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"959","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"960","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"961","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"962","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"963","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"964","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"965","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"966","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"967","6/22/18","H2","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"968","6/22/18","H2","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"969","6/22/18","H2","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",10
"970","6/22/18","H2","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"971","6/22/18","H2","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"972","6/22/18","H2","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"973","6/22/18","H2","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",8
"974","6/22/18","H2","Labridaespsp","Thalassoma bifasciatum",6
"975","6/22/18","H2","Labridaespsp","Thalassoma bifasciatum",9
"976","6/22/18","H2","PomacentridaeAbudefdufsp","Abudefduf saxatilis",6
"977","6/22/18","H2","PomacentridaeStegastessp","Stegastes leucostictus",8
"978","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"979","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"980","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"981","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"982","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"983","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"984","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"985","6/22/18","H2","ScaridaeScarussp","Scarus iserti",8
"986","6/22/18","H2","ScaridaeSparisomasp","Sparisoma radians",9
"987","6/22/18","H2","ScaridaeSparisomasp","Sparisoma viride",10
"988","6/22/18","H2","ScaridaeSparisomasp","Sparisoma viride",10
"989","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"990","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"991","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"992","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"993","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"994","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"995","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"996","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"997","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"998","6/22/18","H2","Scaridaespsp","Nicholsina usta",6
"999","6/22/18","H2","TetraodontidaeCanthigasterrostrata","Canthigaster rostrata",6
"1000","6/5/18","H5","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",4
"1001","6/5/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",12
"1002","6/5/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",9
"1003","6/5/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",9
"1004","6/5/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",9
"1005","6/5/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",9
"1006","6/5/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",9
"1007","6/5/18","H5","AcanthuridaeAcanthurussp","Acanthurus bahianus",9
"1008","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1009","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1010","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1011","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1012","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1013","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1014","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1015","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1016","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1017","6/5/18","H5","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",11
"1018","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",14
"1019","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",14
"1020","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1021","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1022","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1023","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1024","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1025","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1026","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1027","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1028","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1029","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1030","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1031","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1032","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1033","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1034","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1035","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1036","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1037","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1038","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1039","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1040","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1041","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1042","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1043","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1044","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1045","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",12
"1046","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1047","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1048","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1049","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1050","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1051","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1052","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1053","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1054","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1055","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1056","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1057","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1058","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1059","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1060","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1061","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1062","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1063","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1064","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1065","6/5/18","H5","Holocentridaespsp","Sargocentron coruscum",12
"1066","6/5/18","H5","Holocentridaespsp","Myripristis jacobus",16
"1067","6/5/18","H5","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"1068","6/5/18","H5","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"1069","6/5/18","H5","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"1070","6/5/18","H5","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"1071","6/5/18","H5","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",6
"1072","6/5/18","H5","LutjanidaeLutjanusapodus","Lutjanus apodus",14
"1073","6/5/18","H5","LutjanidaeLutjanusapodus","Lutjanus apodus",14
"1074","6/5/18","H5","ScaridaeScarussp","Scarus iserti",9
"1075","6/5/18","H5","ScaridaeScarussp","Scarus iserti",9
"1076","6/5/18","H5","ScaridaeScarussp","Scarus iserti",9
"1077","6/5/18","H5","ScaridaeScarussp","Scarus iserti",9
"1078","6/5/18","H5","ScaridaeScarussp","Scarus iserti",9
"1079","6/5/18","H5","ScaridaeScarussp","Scarus iserti",9
"1080","6/5/18","H5","ScaridaeScarussp","Scarus iserti",7
"1081","6/5/18","H5","ScaridaeScarussp","Scarus iserti",7
"1082","6/5/18","H5","ScaridaeScarussp","Scarus iserti",7
"1083","6/5/18","H5","ScaridaeScarussp","Scarus iserti",10
"1084","6/5/18","H5","ScorpaenidaePteroisvolitans","Pterois volitans",12
"1085","5/20/18","MOW2","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",8
"1086","5/20/18","MOW2","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",15
"1087","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1088","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1089","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1090","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1091","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1092","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1093","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1094","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1095","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1096","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1097","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1098","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1099","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1100","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1101","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1102","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1103","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1104","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1105","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1106","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1107","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1108","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1109","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1110","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1111","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1112","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1113","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1114","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1115","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1116","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"1117","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1118","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1119","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1120","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1121","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1122","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1123","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1124","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1125","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1126","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1127","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1128","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1129","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1130","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1131","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1132","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1133","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1134","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1135","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1136","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1137","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1138","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1139","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1140","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1141","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1142","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1143","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1144","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1145","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1146","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1147","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1148","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1149","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1150","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1151","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1152","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1153","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1154","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1155","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1156","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1157","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1158","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1159","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1160","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1161","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1162","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1163","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1164","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1165","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1166","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",5
"1167","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1168","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1169","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1170","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1171","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1172","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1173","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1174","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1175","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1176","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1177","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1178","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1179","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1180","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1181","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1182","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1183","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1184","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1185","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1186","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1187","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1188","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1189","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1190","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1191","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1192","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1193","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1194","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1195","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1196","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1197","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1198","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1199","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1200","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1201","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1202","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1203","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1204","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1205","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1206","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1207","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1208","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1209","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1210","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1211","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1212","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1213","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1214","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1215","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1216","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",7
"1217","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",18
"1218","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",18
"1219","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",18
"1220","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1221","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1222","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1223","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1224","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1225","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1226","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1227","5/20/18","MOW2","HaemulidaeHaemulonplumieri","Haemulon plumieri",15
"1228","5/20/18","MOW2","Labridaespsp","Thalassoma bifasciatum",7
"1229","5/20/18","MOW2","Labridaespsp","Thalassoma bifasciatum",7
"1230","5/20/18","MOW2","Labridaespsp","Thalassoma bifasciatum",7
"1231","5/20/18","MOW2","Labridaespsp","Thalassoma bifasciatum",8
"1232","5/20/18","MOW2","PomacentridaeChromissp","Chromis multilineata",5
