"","reef.date","date","reef","ColumnID","sp.gen","tl"
"668","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",15
"669","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",15
"670","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"671","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"672","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"673","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"674","H5_6/17/18","6/17/18","H5","Holocentridaespsp","Myripristis jacobus",10
"675","H5_6/17/18","6/17/18","H5","LabridaeHalichoeresbivittatus","Halichoeres bivittatus",11
"676","H5_6/17/18","6/17/18","H5","LutjanidaeLutjanusapodus","Lutjanus apodus",14
"677","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"678","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"679","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"680","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"681","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"682","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"683","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"684","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"685","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"686","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"687","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"688","H5_6/17/18","6/17/18","H5","ScaridaeScarussp","Scarus iserti",8
"689","H5_6/17/18","6/17/18","H5","Serranidaespsp","Hypoplectrus nigricans",8
"690","H5_6/17/18","6/17/18","H5","Serranidaespsp","Hypoplectrus nigricans",8
"691","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",8
"692","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",6
"693","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthurussp","Acanthurus bahianus",12
"694","H2_6/22/18","6/22/18","H2","AcanthuridaeAcanthurussp","Acanthurus bahianus",12
"695","H2_6/22/18","6/22/18","H2","ChaetodontidaeChaetodoncapistratus","Chaetodon capistratus",8
"696","H2_6/22/18","6/22/18","H2","ChaetodontidaeChaetodoncapistratus","Chaetodon capistratus",8
"697","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"698","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"699","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"700","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"701","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"702","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"703","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"704","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"705","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"706","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"707","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"708","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"709","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"710","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"711","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"712","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"713","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"714","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"715","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"716","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"717","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"718","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"719","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"720","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"721","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"722","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"723","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"724","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"725","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"726","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"727","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"728","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"729","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"730","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"731","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"732","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"733","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"734","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"735","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"736","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"737","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"738","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"739","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"740","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"741","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"742","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"743","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"744","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"745","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"746","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",12
"747","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"748","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"749","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"750","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"751","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"752","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"753","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"754","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"755","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"756","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"757","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"758","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"759","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"760","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"761","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"762","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"763","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"764","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"765","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"766","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",6
"767","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"768","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"769","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"770","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"771","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"772","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"773","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"774","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"775","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"776","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"777","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"778","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"779","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"780","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"781","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"782","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"783","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"784","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"785","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"786","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonplumieri","Haemulon plumieri",10
"787","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"788","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"789","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"790","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"791","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"792","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"793","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"794","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"795","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"796","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"797","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"798","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"799","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"800","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"801","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"802","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"803","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"804","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"805","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"806","H2_6/22/18","6/22/18","H2","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"807","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"808","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"809","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"810","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"811","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"812","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"813","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"814","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"815","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"816","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"817","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"818","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"819","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"820","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"821","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"822","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"823","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"824","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"825","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"826","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"827","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"828","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"829","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"830","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"831","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"832","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"833","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"834","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"835","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"836","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"837","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"838","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"839","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"840","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"841","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"842","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"843","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"844","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"845","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"846","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"847","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"848","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"849","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"850","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"851","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"852","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"853","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"854","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"855","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"856","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"857","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"858","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"859","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"860","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"861","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"862","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"863","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"864","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"865","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"866","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"867","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"868","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"869","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"870","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"871","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"872","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"873","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"874","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"875","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"876","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"877","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"878","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"879","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"880","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"881","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"882","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"883","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"884","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"885","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"886","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"887","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"888","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"889","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"890","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"891","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"892","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"893","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"894","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"895","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"896","H2_6/22/18","6/22/18","H2","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"897","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"898","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"899","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"900","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"901","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"902","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"903","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"904","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",14
"905","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"906","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"907","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"908","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"909","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"910","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"911","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"912","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"913","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"914","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"915","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"916","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"917","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"918","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"919","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"920","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"921","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"922","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"923","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"924","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Sargocentron coruscum",12
"925","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",16
"926","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",16
"927","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"928","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"929","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"930","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"931","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"932","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"933","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"934","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"935","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"936","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"937","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"938","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"939","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"940","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"941","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"942","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"943","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"944","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"945","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"946","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"947","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
"948","H2_6/22/18","6/22/18","H2","Holocentridaespsp","Myripristis jacobus",10
